paper,propensity_score
MULTI-LABEL METRIC LEARNING WITH BIDIRECTIONAL REPRESENTATION DEEP NEURAL NETWORKS,0.16121348520554235
Unsupervised Data Augmentation for Consistency Training,0.4089081978272701
Representation Learning Through Latent Canonicalizations,0.38537395043955985
Molecular Graph Enhanced Transformer for Retrosynthesis Prediction,0.1422000723577285
Frequency Pooling: Shift-Equivalent and Anti-Aliasing Down Sampling,0.20139778535861935
Where is the Information in a Deep Network?,0.39413431712568125
FleXOR: Trainable Fractional Quantization,0.28036508047050174
Mixture Distributions for Scalable Bayesian Inference,0.15234120557737768
On the Invertibility of Invertible Neural Networks,0.26896435405386715
Meta Learning via Learned Loss,0.24323146216268238
Demonstration Actor Critic,0.3039798149452918
Moniqua: Modulo Quantized Communication in Decentralized SGD,0.2809686126222198
Min-Max Optimization without Gradients: Convergence and Applications to Adversarial ML,0.26373719107830196
Wyner VAE: A Variational Autoencoder with Succinct Common Representation Learning,0.29624269764174993
Improving Confident-Classifiers For Out-of-distribution Detection,0.29610460126106103
FINBERT:  FINANCIAL SENTIMENT ANALYSIS   WITH PRE-TRAINED LANGUAGE MODELS,0.21587024450079118
Rethinking Neural Network Quantization,0.12789435426804258
A Simple and Scalable Shape Representation for 3D Reconstruction,0.21521587582701382
Learning Cross-Context Entity Representations from Text,0.3087240455263452
Unsupervised Few Shot Learning via Self-supervised Training,0.2003505142290664
Confidence-Calibrated Adversarial Training: Towards Robust Models Generalizing Beyond the Attack Used During Training,0.32484523376935437
Optimal Unsupervised Domain Translation,0.2770595701880531
Efficient Wrapper Feature Selection using Autoencoder and Model Based Elimination,0.17914647932124614
Training Data Distribution Search with Ensemble Active Learning,0.3833926604907063
Coresets for Accelerating Incremental Gradient Methods,0.38775693449204796
Gaussian MRF Covariance Modeling for Efficient Black-Box Adversarial Attacks,0.22099573327258767
How can we generalise learning distributed representations of graphs?,0.21120025869145181
Graph Residual Flow for Molecular Graph Generation,0.2738478810262272
Regularizing Deep Multi-Task Networks using Orthogonal Gradients,0.1774569966588143
Blending Diverse Physical Priors with Neural Networks,0.3004162690205212
The Detection of Distributional Discrepancy for Text Generation,0.16624401390208302
Samples Are Useful? Not Always: denoising policy gradient updates using variance explained,0.2557105659365413
Continual Learning via Principal Components Projection,0.21753625570415697
Iterative Deep Graph Learning for Graph Neural Networks,0.3020007217406043
Training Deep Neural Networks by optimizing over nonlocal paths in hyperparameter space,0.2425725710967434
Amata: An Annealing Mechanism for Adversarial Training Acceleration,0.27792124315125777
Sparsity Meets Robustness: Channel Pruning for the Feynman-Kac Formalism Principled Robust Deep Neural Nets,0.1999326602521178
Perceptual Generative Autoencoders,0.22073742157606727
Deep symbolic regression,0.190054536204256
Task-Relevant Adversarial Imitation Learning,0.40471055710270004
"Imitation Learning of Robot Policies using Language, Vision and Motion",0.2245394878433445
Why Learning of Large-Scale Neural Networks Behaves Like Convex Optimization,0.14886019877472056
Information Theoretic Model Predictive Q-Learning,0.2645842717591089
HaarPooling: Graph Pooling with Compressive Haar Basis,0.22572486408936815
Neural-Guided Symbolic Regression with Asymptotic Constraints,0.20595110896468552
Handwritten Amharic Character Recognition System Using Convolutional Neural Networks,0.10477677279948036
Deep Relational Factorization Machines,0.168218505412013
DO-AutoEncoder: Learning and Intervening Bivariate Causal Mechanisms in Images,0.18358985252693563
Disentangling Trainability and Generalization in Deep Learning,0.2604776755308664
Versatile Anomaly Detection with Outlier Preserving Distribution Mapping Autoencoders,0.2738725801974036
DeepPCM: Predicting Protein-Ligand Binding using Unsupervised Learned Representations,0.15088382166119382
Learning transitional skills with intrinsic motivation,0.1826932163075914
Preventing Imitation Learning with Adversarial Policy Ensembles,0.17539792217928746
Noisy Machines: Understanding noisy neural networks and enhancing robustness to analog hardware errors using distillation,0.22817083201379096
Mutual Information Maximization for Robust Plannable Representations,0.303945657686748
Removing input features via a generative model to explain their attributions to classifier's decisions,0.32828730732469463
Gauge Equivariant Spherical CNNs,0.4011241526807022
Relation-based Generalized Zero-shot Classification with the Domain Discriminator on the shared representation,0.301861770528779
Machine Truth Serum,0.20865766724231385
A Gradient-Based Approach to Neural Networks Structure Learning,0.1791064153233544
Learning Generative Models using Denoising Density Estimators,0.2661562136770754
NPTC-net: Narrow-Band Parallel Transport Convolutional Neural Network on Point Clouds,0.21748845873976613
Attributed Graph Learning with 2-D Graph Convolution,0.22785814536056234
Pareto Optimality in No-Harm Fairness,0.278775843324912
Conditional generation of molecules from disentangled representations,0.24542296800406943
Overparameterized Neural Networks Can Implement Associative Memory,0.21046224084033943
TinyBERT: Distilling BERT for Natural Language Understanding,0.26526560557086687
Cross Domain Imitation Learning,0.33992148713013887
Multi-source Multi-view Transfer Learning in Neural Topic Modeling with Pretrained Topic and Word Embeddings,0.19291728382551526
Natural Image Manipulation for Autoregressive Models Using Fisher Scores,0.3299122072783826
SPECTRA: Sparse Entity-centric Transitions,0.33781334774157606
Attentive Sequential Neural Processes,0.26239009774852223
Generative Latent Flow,0.2908073760264492
"Farkas layers: don't shift the data, fix the geometry",0.20947278065123157
STABILITY AND CONVERGENCE THEORY FOR LEARNING RESNET: A FULL CHARACTERIZATION,0.2642620844109125
Universal approximations of permutation invariant/equivariant functions by deep neural networks,0.22579595756839516
Context-aware Attention Model for Coreference Resolution,0.10549379567481726
A Random Matrix Perspective on Mixtures of Nonlinearities in High Dimensions,0.46199101562427936
CaptainGAN: Navigate Through Embedding Space For Better Text Generation,0.2895386866803181
A Novel Analysis Framework of Lower Complexity Bounds for Finite-Sum Optimization,0.2617067577236434
Reducing Computation in Recurrent Networks by Selectively Updating State Neurons,0.3227740670428612
Selective Brain Damage: Measuring the Disparate Impact of Model Pruning,0.339061930808929
Deep exploration by novelty-pursuit with maximum state entropy,0.17618445885626072
Smart Ternary Quantization,0.15933410975003218
Alleviating Privacy Attacks via Causal Learning,0.2818806443094055
Generalized Domain Adaptation with Covariate and Label Shift CO-ALignment,0.2818900685465897
Deeper Insights into Weight Sharing in Neural Architecture Search,0.1987951289243322
Combining MixMatch and Active Learning for Better Accuracy with Fewer Labels,0.31644221194207245
Perceptual Regularization: Visualizing and Learning Generalizable Representations,0.2600241631193328
Attention Forcing for Sequence-to-sequence Model Training,0.22302160712080793
Transferable Recognition-Aware Image Processing,0.36031965265787
NeuralUCB: Contextual Bandits with Neural Network-Based Exploration,0.3048799874803979
Quantized Reinforcement Learning (QuaRL),0.26545618497978135
CNAS: Channel-Level Neural Architecture Search,0.19493035751864027
Measuring Numerical Common Sense: Is A Word Embedding Approach Effective?,0.17590563585757293
Semi-supervised Semantic Segmentation using Auxiliary Network,0.20119929676112072
DeepSFM: Structure From Motion Via Deep Bundle Adjustment,0.2648379631897987
A Base Model Selection Methodology for Efficient Fine-Tuning,0.1597143094692049
Localized Meta-Learning: A PAC-Bayes Analysis for Meta-Leanring Beyond Global Prior,0.32008087234180055
Searching to Exploit Memorization Effect in Learning from Corrupted Labels,0.22414125151661718
Attention over Phrases,0.20258800664442098
Retrospection: Leveraging the Past for Efficient Training of Deep Neural Networks,0.2881649534088987
Improving Dirichlet Prior Network for Out-of-Distribution Example Detection,0.21071110640054624
Continual Density Ratio Estimation (CDRE): A new method for evaluating generative models in continual learning,0.23001087966425393
Prune or quantize? Strategy for Pareto-optimally low-cost and accurate CNN,0.18185548260193815
Concise Multi-head Attention Models,0.17895647035563916
A Finite-Time Analysis of  Q-Learning with Neural Network Function Approximation,0.3063230870347806
SCELMo: Source Code Embeddings from Language Models,0.21991035400753087
GraphMix: Regularized Training of Graph Neural Networks for Semi-Supervised Learning,0.20842148251683265
Neural networks with motivation,0.21383995278307028
Measuring causal influence with back-to-back regression: the linear case,0.3046993525603954
